Package name;Useless;Right URL;Old URL
django-celery;False;http://github.com/celery/django-celery;https://github.com/celery/django-celery
jsonnet;True;https://github.com/jsonnet/jsonnet;https://github.com/google/jsonnet
easy-thumbnails;False;https://github.com/smileychris/easy-thumbnails;http://github.com/SmileyChris/easy-thumbnails
pygal;True;https://github.com/pygal/pygal;https://github.com/Kozea/pygal
pyahocorasick;False;https://github.com/wojciechmula/pyahocorasick;http://github.com/WojciechMula/pyahocorasick
jupyter-contrib-nbextensions;False;https://github.com/ipython-contrib/jupyter_contrib_nbextensions;https://github.com/ipython-contrib/jupyter_contrib_nbextensions.git
hjson;False;https://github.com/hjson/hjson-py;http://github.com/hjson/hjson-py
plaster-pastedeploy;False;https://github.com/pylons/plaster_pastedeploy;https://github.com/Pylons/plaster_pastedeploy
pydevd;False;https://github.com/fabioz/pydev.debugger;https://github.com/fabioz/PyDev.Debugger
webassets;False;https://github.com/miracle2k/webassets;http://github.com/miracle2k/webassets
vatnumber;True;https://github.com/vatnumber/vatnumber;
uritemplate-py;False;https://github.com/sigmavirus24/uritemplate;
databricks-pypi-extras;True;https://github.com/databricks-pypi-extras/databricks-pypi-extras;
jupyter-highlight-selected-word;False;https://github.com/jcb91/jupyter_highlight_selected_word;https://github.com/jcb91/jupyter_highlight_selected_word.git
createsend;True;https://github.com/createsend/createsend;https://github.com/campaignmonitor/createsend-python
limits;True;https://github.com/limits/limits;https://github.com/alisaifee/limits
plaster;False;https://github.com/pylons/plaster;https://github.com/Pylons/plaster
gsutil;True;https://github.com/gsutil/gsutil;https://github.com/GoogleCloudPlatform/gsutil
flask-bootstrap;False;https://github.com/mbr/flask-bootstrap;http://github.com/mbr/flask-bootstrap
namedlist;True;https://github.com/namedlist/namedlist;
ansicolors;False;https://github.com/jonathaneunice/colors;http://github.com/jonathaneunice/colors
pytest-pep8;False;https://github.com/jcrocholl/pep8;
nimbusml;False;https://github.com/microsoft/nimbusml;https://github.com/microsoft/NimbusML
diff-cover;False;https://github.com/bachmann1234/diff-cover;https://github.com/Bachmann1234/diff-cover
python-heatclient;True;https://github.com/python-heatclient/python-heatclient;https://github.com/openstack/python-heatclient
mpld3;False;https://github.com/jakevdp/mpld3;https://github.com/mpld3/mpld3
logutils;True;https://github.com/logutils/logutils;
simpleitk;False;https://github.com/simpleitk/simpleitk;
django-haystack;False;https://github.com/django-haystack/django-haystack;https://github.com/toastdriven/django-haystack
parsley;True;https://github.com/parsley/parsley;https://github.com/pyga/parsley
dumb-init;False;https://github.com/yelp/dumb-init;https://github.com/Yelp/dumb-init
futurist;True;https://github.com/futurist/futurist;https://github.com/openstack/futurist
progress;False;https://github.com/verigak/progress;http://github.com/verigak/progress
launcher;True;https://github.com/ha6000/launcher-for-python;
urlobject;False;https://github.com/zacharyvoase/urlobject;http://github.com/zacharyvoase/urlobject
pysmb;True;https://github.com/pysmb/pysmb;https://github.com/miketeo/pysmb
xlocal;True;https://github.com/xlocal/xlocal;
nosexcover;False;https://github.com/cmheisel/nose-xcover;http://github.com/cmheisel/nose-xcover
m2crypto;False;https://github.com/m2crypto/m2crypto;
img2pdf;True;https://github.com/img2pdf/img2pdf;
stemming;True;https://github.com/stemming/stemming;
moznetwork;True;https://github.com/moznetwork/moznetwork;
h2o;False;https://github.com/h2oai/h2o-3;https://github.com/h2oai/h2o-3.git
cvxpy;False;https://github.com/cvxgrp/cvxpy;http://github.com/cvxgrp/cvxpy
peakutils;True;https://github.com/peakutils/peakutils;
reno;True;https://github.com/reno/reno;https://github.com/openstack/reno
deepmerge;True;https://github.com/deepmerge/deepmerge;https://github.com/toumorokoshi/deepmerge
bashlex;False;https://github.com/idank/bashlex;https://github.com/idank/bashlex.git
cheetah3;False;https://github.com/cheetahtemplate3/cheetah3;https://github.com/CheetahTemplate3/cheetah3
pycontracts;False;https://github.com/andreacensi/contracts;https://github.com/AndreaCensi/contracts
ts-flint;True;https://github.com/ts-flint/ts-flint;https://github.com/twosigma/flint
osqp;False;https://github.com/oxfordcontrol/osqp-wheels;https://github.com/oxfordcontrol/osqp
missingno;False;https://github.com/residentmario/missingno;https://github.com/ResidentMario/missingno
testresources;False;https://github.com/testresources/testresources;
nose-cov;True;https://github.com/nose-cov/nose-cov;
shade;True;https://github.com/shade/shade;https://github.com/openstack/shade
oslo-db;True;https://github.com/oslo-db/oslo-db;https://github.com/openstack/oslo.db
wincertstore;True;https://github.com/wincertstore/wincertstore;
databricks-pypi;True;https://github.com/databricks-pypi/databricks-pypi;
oslo-messaging;True;https://github.com/oslo-messaging/oslo-messaging;https://github.com/openstack/oslo.messaging
svgwrite;False;http://github.com/mozman/svgwrite;http://github.com/mozman/svgwrite.git
azureml-train-automl-client;True;https://github.com/azureml-train-automl-client/azureml-train-automl-client;
pybtex;True;https://github.com/pybtex/pybtex;
textdistance;False;https://github.com/life4/textdistance;https://github.com/orsinium/textdistance
h3;False;https://github.com/uber/h3-py;https://github.com/uber/h3-py.git
hyper;False;https://github.com/lukasa/hyper;https://github.com/Lukasa/hyper
python-designateclient;True;https://github.com/python-designateclient/python-designateclient;https://github.com/openstack/python-designateclient
django-bootstrap3;False;https://github.com/zostera/django-bootstrap3;https://github.com/dyve/django-bootstrap3
whoosh;True;https://github.com/whoosh/whoosh;
oset;True;https://github.com/oset/oset;
oslo-service;True;https://github.com/oslo-service/oslo-service;https://github.com/openstack/oslo.service
getch;True;https://github.com/getch/getch;
flask-debugtoolbar;False;https://github.com/django-debug-toolbar/django-debug-toolbar;https://github.com/mgood/flask-debugtoolbar
oslo-policy;True;https://github.com/oslo-policy/oslo-policy;https://github.com/openstack/oslo.policy
pprint;True;https://github.com/pprint/pprint;https://github.com/hamadi15/test
pyrepl;True;https://github.com/pyrepl/pyrepl;
pyopengl;False;https://github.com/mcfletch/pyopengl;
testrepository;True;https://github.com/testrepository/testrepository;https://github.com/testing-cabal/testrepository
pyudev;False;http://github.com/lunaryorn/pyudev;https://github.com/lunaryorn/pyudev
protego;True;https://github.com/protego/protego;
pyside2;True;https://github.com/pyside2/pyside2;
datadiff;True;https://github.com/datadiff/datadiff;
pyspark-dist-explore;True;https://github.com/pyspark-dist-explore/pyspark-dist-explore;https://github.com/Bergvca/pyspark_dist_explore
mockredispy;False;https://github.com/locationlabs/mockredis;http://www.github.com/locationlabs/mockredis
shiboken2;True;https://github.com/shiboken2/shiboken2;
gremlinpython;True;https://github.com/gremlinpython/gremlinpython;
readthedocs-sphinx-ext;False;https://github.com/readthedocs/readthedocs-sphinx-ext;http://github.com/readthedocs/readthedocs-sphinx-ext
monthdelta;True;https://github.com/monthdelta/monthdelta;
oslo-middleware;True;https://github.com/oslo-middleware/oslo-middleware;https://github.com/openstack/oslo.middleware
nose-xunitmp;True;https://github.com/nose-xunitmp/nose-xunitmp;https://github.com/Ignas/nose_xunitmp
pyaudio;True;https://github.com/pyaudio/pyaudio;
datasketch;True;https://github.com/datasketch/datasketch;https://github.com/ekzhu/datasketch
logilab-common;True;https://github.com/logilab-common/logilab-common;
concurrentloghandler;True;https://github.com/concurrentloghandler/concurrentloghandler;https://github.com/Preston-Landers/concurrent-log-handler
htmlparser;False;https://github.com/policystat/htmlparser;http://github.com/PolicyStat/HTMLParser
awsiotpythonsdk;False;https://github.com/aws/aws-iot-device-sdk-python;https://github.com/aws/aws-iot-device-sdk-python.git
selectors2;False;https://github.com/sethmlarson/selectors2;https://www.github.com/SethMichaelLarson/selectors2
python-ironicclient;True;https://github.com/python-ironicclient/python-ironicclient;https://github.com/openstack/python-ironicclient
gdata;True;https://github.com/gdata/gdata;https://github.com/google/gdata-python-client
tensorboard-plugin-wit;True;https://github.com/tensorboard-plugin-wit/tensorboard-plugin-wit;
oslo-cache;True;https://github.com/oslo-cache/oslo-cache;https://github.com/openstack/oslo.cache
onnxruntime;False;https://github.com/microsoft/onnxruntime;https://github.com/Microsoft/onnxruntime
cognite-logger;True;https://github.com/cognite-logger/cognite-logger;
wxpython;False;https://github.com/wxwidgets/phoenix;https://github.com/wxWidgets/Phoenix
javabridge;False;https://github.com/cellprofiler/python-javabridge;http://github.com/CellProfiler/python-javabridge
json-delta;True;https://github.com/json-delta/json-delta;
keystonemiddleware;False;https://github.com/openstack/keystone;https://github.com/openstack/keystonemiddleware
faulthandler;True;https://github.com/faulthandler/faulthandler;https://github.com/vstinner/faulthandler
recordtype;True;https://github.com/recordtype/recordtype;
colored;True;https://github.com/colored/colored;
trafaret;False;https://github.com/deepwalker/trafaret;https://github.com/Deepwalker/trafaret
django-configurations;True;https://github.com/django-configurations/django-configurations;https://github.com/jazzband/django-configurations
bashate;False;https://github.com/pycqa/pycodestyle;https://github.com/openstack/bashate
osprofiler;True;https://github.com/osprofiler/osprofiler;https://github.com/openstack/osprofiler
html;True;https://github.com/html/html;
openstackdocstheme;True;https://github.com/openstackdocstheme/openstackdocstheme;https://github.com/openstack/openstackdocstheme
pycocotools;True;https://github.com/pycocotools/pycocotools;https://github.com/cocodataset/cocoapi
python-bioformats;False;https://github.com/cellprofiler/python-bioformats;http://github.com/CellProfiler/python-bioformats
willow;True;https://github.com/willow/willow;https://github.com/wagtail/Willow
lepl;True;https://github.com/lepl/lepl;
uwsgitop;True;https://github.com/uwsgitop/uwsgitop;https://github.com/xrmx/uwsgitop
pycadf;True;https://github.com/pycadf/pycadf;https://github.com/openstack/pycadf
robotframework-pabot;True;https://github.com/robotframework-pabot/robotframework-pabot;https://github.com/mkorpela/pabot
carbon;False;https://github.com/graphite-project/graphite-web;https://github.com/graphite-project/carbon
distribute;True;https://github.com/distribute/distribute;
ftputil;True;https://github.com/ftputil/ftputil;
waiting;True;https://github.com/waiting/waiting;
ovs;True;https://github.com/ovs/ovs;https://github.com/openvswitch/ovs
doc8;False;https://github.com/pycqa/doc8;https://github.com/PyCQA/doc8
ansi2html;False;https://github.com/ralphbean/ansi2html;http://github.com/ralphbean/ansi2html
pycountry-convert;True;https://github.com/TuneLab/pycountry-convert;
shippo;True;https://github.com/shippo/shippo;https://github.com/goshippo/shippo-python-client
pysolar;True;https://github.com/pysolar/pysolar;https://github.com/pingswept/pysolar
python-barbicanclient;False;https://github.com/openstack/barbican;https://github.com/openstack/python-barbicanclient
pyramid-tm;False;https://github.com/pylons/pyramid_tm;https://github.com/Pylons/pyramid_tm
grpcio-reflection;True;https://github.com/grpcio-reflection/grpcio-reflection;
junos-eznc;False;https://github.com/juniper/py-junos-eznc;http://www.github.com/Juniper/py-junos-eznc
pyarabic;False;http://github.com/linuxscout/pyarabic;
databricks;True;https://github.com/databricks/databricks;
azure-keyvault-secrets;False;https://github.com/azure/azure-sdk-for-python;https://github.com/Azure/azure-sdk-for-python
python-nmap;True;https://github.com/python-nmap/python-nmap;
sphinxcontrib-napoleon;False;https://github.com/numpy/numpy;https://github.com/sphinx-contrib/napoleon
libvirt-python;True;https://github.com/libvirt-python/libvirt-python;https://github.com/libvirt/libvirt-python
dogstatsd-python;True;https://github.com/dogstatsd-python/dogstatsd-python;
pilkit;False;https://github.com/matthewwithanm/pilkit;http://github.com/matthewwithanm/pilkit
grpcio-health-checking;True;https://github.com/grpcio-health-checking/grpcio-health-checking;
chainmap;True;https://github.com/chainmap/chainmap;
aliyun-python-sdk-kms;True;https://github.com/aliyun-python-sdk-kms/aliyun-python-sdk-kms;https://github.com/aliyun/aliyun-openapi-python-sdk
blaze;False;https://github.com/blaze/blaze;https://github.com/blaze/blaze-tutorial
bindep;True;https://github.com/bindep/bindep;
jupyterhub;False;https://github.com/jupyterhub/jupyterhub;https://github.com/jupyter/jupyterhub
scikit-surprise;False;https://github.com/NicolasHug/Surprise;https://github.com/NicolasHug/surprise
oslo-reports;True;https://github.com/oslo-reports/oslo-reports;https://github.com/openstack/oslo.reports
pycli;True;https://github.com/pycli/pycli;https://github.com/whilp/cli
meson;True;https://github.com/meson/meson;https://github.com/mesonbuild/meson
deap;False;https://github.com/deap/deap;https://github.com/DEAP/deap
xstatic-jquery;True;https://github.com/xstatic-jquery/xstatic-jquery;
blist;False;https://github.com/danielstutzbach/blist;https://github.com/DanielStutzbach/blist
aiokafka;True;https://github.com/aiokafka/aiokafka;https://github.com/aio-libs/aiokafka
junitxml;True;https://github.com/junitxml/junitxml;https://github.com/kyrus/python-junit-xml
pbkdf2;True;https://github.com/pbkdf2/pbkdf2;https://github.com/dlitz/python-pbkdf2
jenkins-job-builder;True;https://github.com/jenkins-job-builder/jenkins-job-builder;
oslo-upgradecheck;True;https://github.com/oslo-upgradecheck/oslo-upgradecheck;https://github.com/openstack/oslo.upgradecheck
untangle;True;https://github.com/untangle/untangle;https://github.com/stchris/untangle
comet-git-pure;True;https://github.com/comet-git-pure/comet-git-pure;
comet-ml;False;https://github.com/comet-ml/comet-ml;
pyowm;False;https://github.com/csparpa/pyowm;http://github.com/csparpa/pyowm
oslo-versionedobjects;True;https://github.com/oslo-versionedobjects/oslo-versionedobjects;https://github.com/openstack/oslo.versionedobjects
kitchen;True;https://github.com/kitchen/kitchen;https://github.com/fedora-infra/kitchen
pygpgme;True;https://github.com/pygpgme/pygpgme;
maturin;False;https://github.com/pyo3/maturin;https://github.com/PyO3/maturin
azureml-train-automl;True;https://github.com/azureml-train-automl/azureml-train-automl;
mozdebug;True;https://github.com/mozdebug/mozdebug;
nflx-genie-client;True;https://github.com/nflx-genie-client/nflx-genie-client;
django-rest-framework;True;https://github.com/django-rest-framework/django-rest-framework;https://github.com/encode/django-rest-framework
control;False;https://github.com/python-control/python-control;
websocket;False;https://github.com/websocket/websocket;https://github.com/aaugustin/websockets
petname;False;https://github.com/petname/petname;
redlock-py;True;https://github.com/SPSCommerce/identity-service;
pyactiveresource;False;https://github.com/shopify/pyactiveresource;https://github.com/Shopify/pyactiveresource
jsbeautifier;True;https://github.com/jsbeautifier/jsbeautifier;
mox3;True;https://github.com/mox3/mox3;https://github.com/openstack-archive/mox3
django-hijack;True;https://github.com/django-hijack/django-hijack;https://github.com/arteria/django-hijack
m3-cdecimal;True;https://github.com/m3-cdecimal/m3-cdecimal;
datarobot;True;https://github.com/datarobot/datarobot;
pynliner;True;https://github.com/pynliner/pynliner;https://github.com/rennat/pynliner
grpcio-status;True;https://github.com/grpcio-status/grpcio-status;
fixture;True;https://github.com/fixture/fixture;
sarge;True;https://github.com/sarge/sarge;
doublemetaphone;True;https://github.com/doublemetaphone/doublemetaphone;https://github.com/oubiwann/metaphone
tinys3;True;https://github.com/tinys3/tinys3;https://github.com/smore-inc/tinys3
urlopen;True;https://github.com/urlopen/urlopen;
xlutils;True;https://github.com/xlutils/xlutils;https://github.com/python-excel/xlutils
param;True;https://github.com/param/param;https://github.com/holoviz/param
os-testr;True;https://github.com/os-testr/os-testr;https://github.com/openstack/os-testr
automaton;True;https://github.com/automaton/automaton;https://github.com/openstack/automaton
oslo-privsep;True;https://github.com/oslo-privsep/oslo-privsep;https://github.com/openstack/oslo.privsep
oslo-rootwrap;True;https://github.com/oslo-rootwrap/oslo-rootwrap;https://github.com/openstack/oslo.rootwrap
hdfs3;False;https://github.com/dask/hdfs3;http://github.com/dask/hdfs3
auth;False;https://github.com/ourway/auth;http://github.com/ourway/auth
tinycss;False;https://github.com/simonsapin/tinycss;https://github.com/SimonSapin/tinycss
positional;True;https://github.com/positional/positional;
yoyo-migrations;True;https://github.com/yoyo-migrations/yoyo-migrations;
tooz;True;https://github.com/tooz/tooz;https://github.com/openstack/tooz
south;True;https://github.com/south/south;
djangorestframework-gis;False;https://github.com/openwisp/django-rest-framework-gis;https://github.com/djangonauts/django-rest-framework-gis
pyquaternion;False;https://github.com/kieranwynn/pyquaternion;https://github.com/KieranWynn/pyquaternion
spark-nlp;True;https://github.com/spark-nlp/spark-nlp;https://github.com/johnsnowlabs/spark-nlp
python-jsonschema-objects;True;https://github.com/python-jsonschema-objects/python-jsonschema-objects;https://github.com/cwacek/python-jsonschema-objects
taskflow;False;https://github.com/taskflow/taskflow;https://github.com/openstack/taskflow
pydot2;True;https://github.com/pydot2/pydot2;
django-solo;False;https://github.com/lazybird/django-solo;http://github.com/lazybird/django-solo
config;True;https://github.com/config/config;
p4python;True;https://github.com/p4python/p4python;
pyramid-debugtoolbar;False;https://github.com/pylons/pyramid_debugtoolbar;https://github.com/Pylons/pyramid_debugtoolbar
netstorageapi;True;https://github.com/AstinCHOI/akamai-netstorage;
simplekml;True;https://github.com/simplekml/simplekml;https://github.com/eisoldt/simplekml
ovsdbapp;True;https://github.com/ovsdbapp/ovsdbapp;
jupyterlab-launcher;True;https://github.com/jupyterlab-launcher/jupyterlab-launcher;
castellan;True;https://github.com/castellan/castellan;https://github.com/openstack/castellan
python-debian;True;https://github.com/python-debian/python-debian;
eyed3;False;https://github.com/nicfit/eyed3;https://github.com/nicfit/eyeD3
dbutils;True;https://github.com/dbutils/dbutils;https://github.com/WebwareForPython/DBUtils
mercurial;True;https://github.com/mercurial/mercurial;
pep257;False;http://github.com/GreenSteam/pep257;https://github.com/GreenSteam/pep257
neutron-lib;True;https://github.com/neutron-lib/neutron-lib;https://github.com/openstack/neutron-lib
os-traits;True;https://github.com/os-traits/os-traits;https://github.com/openstack/os-traits
np-utils;True;https://github.com/np-utils/np-utils;
vtk;True;https://github.com/vtk/vtk;
pydes;True;https://github.com/pydes/pydes;https://github.com/twhiteman/pyDes
pydns;False;https://github.com/pydns/pydns;
pypdf;True;https://github.com/pypdf/pypdf;https://github.com/mfenniak/pyPdf
xstatic-patternfly;True;https://github.com/xstatic-patternfly/xstatic-patternfly;
xstatic-patternfly-bootstrap-treeview;True;https://github.com/xstatic-patternfly-bootstrap-treeview/xstatic-patternfly-bootstrap-treeview;
xstatic-datatables;True;https://github.com/xstatic-datatables/xstatic-datatables;
pyqtwebengine;True;https://github.com/pyqtwebengine/pyqtwebengine;
poster;True;https://github.com/poster/poster;
python-keyczar;True;https://github.com/python-keyczar/python-keyczar;https://github.com/google/keyczar
urlparse3;True;https://github.com/urlparse3/urlparse3;
password;True;https://github.com/password/password;
os-win;True;https://github.com/os-win/os-win;https://github.com/openstack/os-win
xunitparser;True;https://github.com/xunitparser/xunitparser;https://github.com/laurentb/xunitparser
azure-keyvault-keys;False;https://github.com/azure/azure-sdk-for-python;https://github.com/Azure/azure-sdk-for-python
os-vif;True;https://github.com/os-vif/os-vif;https://github.com/openstack/os-vif
lftools;True;https://github.com/lftools/lftools;
logentries;True;https://github.com/logentries/logentries;
dnspython3;True;https://github.com/dnspython3/dnspython3;
os-brick;True;https://github.com/os-brick/os-brick;https://github.com/openstack/os-brick
dm-xmlsec-binding;True;https://github.com/dm-xmlsec-binding/dm-xmlsec-binding;
geoip;False;https://github.com/geoip/geoip;
dai-sgqlc-3-5;False;https://github.com/graphql/graphiql;
beatbox;True;https://github.com/beatbox/beatbox;
gdal;True;https://github.com/gdal/gdal;https://github.com/OSGeo/gdal
azureml-explain-model;True;https://github.com/azureml-explain-model/azureml-explain-model;
django-test-without-migrations;False;https://github.com/henriquebastos/django-test-without-migrations;http://github.com/henriquebastos/django-test-without-migrations
python-magnumclient;True;https://github.com/python-magnumclient/python-magnumclient;https://github.com/openstack/python-magnumclient
graphy;True;https://github.com/graphy/graphy;
priority;True;https://github.com/priority/priority;
sparqlwrapper;False;https://github.com/rdflib/sparqlwrapper;https://github.com/RDFLib/sparqlwrapper
ipfshttpclient;False;https://github.com/ipfs/py-ipfs-http-client;https://github.com/ipfs-shipyard/py-ipfs-http-client
atpublic;True;https://github.com/atpublic/atpublic;
featuretools;False;https://github.com/featurelabs/featuretools;https://github.com/FeatureLabs/featuretools
minimal-snowplow-tracker;True;https://github.com/minimal-snowplow-tracker/minimal-snowplow-tracker;
browsermob-proxy;True;https://github.com/browsermob-proxy/browsermob-proxy;https://github.com/automatedtester/browsermob-proxy-py
twitter-common-app;False;https://github.com/twitter/commons;https://github.com/twitter-archive/commons
grpcio-opentracing;True;https://github.com/grpcio-opentracing/grpcio-opentracing;
repoze-sendmail;True;https://github.com/repoze-sendmail/repoze-sendmail;https://github.com/repoze/repoze.sendmail
google-api-python-client-uritemplate;False;https://github.com/venmo/google-api-python-client;http://github.com/venmo/google-api-python-client
sip;True;https://github.com/sip/sip;
django-impersonate;True;https://github.com/django-impersonate/django-impersonate;
junit2html;True;https://github.com/junit2html/junit2html;
biplist;True;https://github.com/biplist/biplist;
wsme;True;https://github.com/wsme/wsme;
hass-nabucasa;False;https://github.com/nabucasa/hass-nabucasa;https://github.com/NabuCasa/hass-nabucasa
logger;False;https://github.com/logger/logger;
oslotest;True;https://github.com/oslotest/oslotest;https://github.com/openstack/oslotest
thespian;True;https://github.com/thespian/thespian;
tempest;True;https://github.com/tempest/tempest;https://github.com/openstack/tempest
patool;True;https://github.com/patool/patool;https://github.com/wummel/patool
oslo-vmware;True;https://github.com/oslo-vmware/oslo-vmware;https://github.com/openstack/oslo.vmware
cbor;True;https://github.com/cbor/cbor;
leveldb;True;https://github.com/leveldb/leveldb;
unicorn;True;https://github.com/unicorn/unicorn;https://github.com/unicorn-engine/unicorn
dask-glm;False;https://github.com/dask/dask-glm;http://github.com/dask/dask-glm
pdfminer3k;False;https://github.com/canserhat77/pdfminer3k;
jieba3k;True;https://github.com/jieba3k/jieba3k;
singer-python;True;https://github.com/singer-python/singer-python;https://github.com/singer-io/singer-python
pymobiledetect;True;https://github.com/pymobiledetect/pymobiledetect;
py-dateutil;True;https://github.com/py-dateutil/py-dateutil;
binpacking;False;https://github.com/benmaier/binpacking;https://www.github.com/benmaier/binpacking
django-templated-email;False;https://github.com/vintasoftware/django-templated-email;http://github.com/vintasoftware/django-templated-email
pytorch;False;https://github.com/pytorch/pytorch;
pyviz-comms;False;https://github.com/holoviz/holoviz;https://github.com/pyviz/pyviz.org
ast;True;https://github.com/yijunyu/needle;
databricks-connect;True;https://github.com/databricks-connect/databricks-connect;
nose-testconfig;True;https://github.com/nose-testconfig/nose-testconfig;
flexget;False;https://github.com/Flexget/Flexget;https://pypi.org/project/FlexGet/
parse-accept-language;True;https://github.com/Babylonpartners/parse-accept-language;
mod-wsgi;True;https://github.com/mod-wsgi/mod-wsgi;https://github.com/GrahamDumpleton/mod_wsgi
asgi-redis;False;https://github.com/django/asgi_redis;http://github.com/django/asgi_redis
conllu;False;https://github.com/emilstenstrom/conllu;https://github.com/EmilStenstrom/conllu
rstr;True;https://github.com/rstr/rstr;
azure-functions;True;https://github.com/azure-functions/azure-functions;
wsgi-intercept;False;http://github.com/cdent/wsgi-intercept;https://github.com/cdent/wsgi-intercept
mailchimp;True;https://github.com/mailchimp/mcapi2-python-examples;
pyxb;True;https://github.com/pyxb/pyxb;
snitun;False;https://github.com/nabucasa/snitun;https://github.com/NabuCasa/snitun
genshi;True;https://github.com/genshi/genshi;https://github.com/edgewall/genshi.git
stem;True;https://github.com/stem/stem;https://github.com/torproject/stem
rook;False;https://github.com/rook/rook;
cursive;True;https://github.com/cursive/cursive;
os-ken;True;https://github.com/os-ken/os-ken;https://github.com/openstack/os-ken
plaidml;False;https://github.com/plaidml/plaidml;
python-qpid-proton;True;https://github.com/python-qpid-proton/python-qpid-proton;
mibian;True;https://github.com/mibian/mibian;https://github.com/yassinemaaroufi/MibianLib
python-mistralclient;True;https://github.com/python-mistralclient/python-mistralclient;https://github.com/openstack/python-mistralclient
pylzma;True;https://github.com/pylzma/pylzma;https://github.com/fancycode/pylzma
sphinx-bootstrap-theme;True;https://github.com/sphinx-bootstrap-theme/readme.html;http://ryan-roemer.github.com/sphinx-bootstrap-theme/README.html
tinysegmenter;True;https://github.com/tinysegmenter/tinysegmenter;
pytest-localserver;True;https://github.com/pytest-localserver/pytest-localserver;
pytest-testmon;True;https://github.com/pytest-testmon/pytest-testmon;https://github.com/tarpas/pytest-testmon
panda;True;https://github.com/panda/panda;
azureml-designer-serving;True;https://github.com/azureml-designer-serving/azureml-designer-serving;
git-pylint-commit-hook;True;https://github.com/git-pylint-commit-hook/git-pylint-commit-hook;https://github.com/sebdah/git-pylint-commit-hook
python-troveclient;True;https://github.com/python-troveclient/python-troveclient;https://github.com/openstack/python-troveclient
pafy;True;https://github.com/np1/pafy;
pyinquirer;False;https://github.com/citguru/pyinquirer;https://github.com/CITGuru/PyInquirer
pyct;False;https://github.com/pyviz-dev/pyct;https://github.com/pyviz/pyct
glance-store;True;https://github.com/glance-store/glance-store;https://github.com/openstack/glance_store
traittypes;True;https://github.com/traittypes/traittypes;
bcdoc;True;https://github.com/botocore/bcdoc;
bagit;False;https://github.com/libraryofcongress/bagit-python;https://github.com/LibraryOfCongress/bagit-python
pypowervm;False;https://github.com/pypowervm/pypowervm;
plaidml-keras;True;https://github.com/plaidml-keras/plaidml-keras;
flufl-enum;True;https://github.com/flufl-enum/flufl-enum;
slugid;True;https://github.com/slugid/slugid;https://github.com/taskcluster/slugid.py
mozinstall;True;https://github.com/mozinstall/mozinstall;
cql;True;https://github.com/cql/cql;
simhash;True;https://github.com/simhash/simhash;https://github.com/leonsim/simhash
json-encoder;True;https://github.com/json-encoder/json-encoder;
azureml-widgets;True;https://github.com/azureml-widgets/azureml-widgets;
pyrabbit;False;https://github.com/bkjones/pyrabbit;http://www.github.com/bkjones/pyrabbit
osc-placement;True;https://github.com/osc-placement/osc-placement;https://github.com/openstack/osc-placement
jenkins;False;https://github.com/lgastako/jenkins;http://github.com/lgastako/jenkins
tableauhyperapi;True;https://github.com/tableauhyperapi/tableauhyperapi;
ryu;False;https://github.com/osrg/ryu;https://github.com/faucetsdn/ryu
timedelta;False;https://github.com/andrewp-as-is/timedelta.py;https://github.com/looking-for-a-job/timedelta.py
twitter;True;https://github.com/twitter/twitter;https://github.com/sixohsix/twitter
chromedriver;True;https://github.com/chromedriver/chromedriver;
serial;True;https://github.com/serial/serial;
posix-ipc;True;https://github.com/posix-ipc/posix-ipc;https://github.com/osvenskan/posix_ipc
microversion-parse;True;https://github.com/microversion-parse/microversion-parse;https://github.com/openstack/microversion-parse
webhelpers;True;https://github.com/webhelpers/webhelpers;
django-htmlmin;False;http://github.com/cobrateam/django-htmlmin;
pyghmi;False;https://github.com/openstack/pyghmi;http://github.com/openstack/pyghmi
python-igraph;True;https://github.com/python-igraph/python-igraph;https://github.com/igraph/python-igraph
colorhash;False;https://github.com/zenozeng/color-hash;
dedupe-variable-datetime;True;https://github.com/datamade/dedupe-variable-datetime;
typesentry;False;https://github.com/h2oai/typesentry;https://github.com/h2oai/typesentry.git
jprops;False;https://github.com/mgood/jprops;http://github.com/mgood/jprops
pwntools;False;https://github.com/gallopsled/pwntools;https://github.com/Gallopsled/pwntools
murmurhash3;False;http://github.com/veegee/mmh3;https://github.com/veegee/mmh3
mimeparse;True;https://github.com/mimeparse/mimeparse;
python-termstyle;True;https://github.com/python-termstyle/python-termstyle;https://github.com/timbertson/termstyle
flask-moment;False;https://github.com/miguelgrinberg/flask-moment;http://github.com/miguelgrinberg/flask-moment
planout;True;https://github.com/planout/planout;
kaitaistruct;True;https://github.com/kaitaistruct/kaitaistruct;
dogpile-core;True;https://github.com/dogpile-core/dogpile-core;
mechanicalsoup;False;https://github.com/mechanicalsoup/mechanicalsoup;https://github.com/MechanicalSoup/MechanicalSoup
client;True;https://github.com/client/client;https://github.com/klen/aioauth-client
tbb;True;https://github.com/tbb/tbb;
setuptools-scm-git-archive;False;https://github.com/changaco/setuptools_scm_git_archive;https://github.com/Changaco/setuptools_scm_git_archive
os-resource-classes;True;https://github.com/os-resource-classes/os-resource-classes;https://github.com/openstack/os-resource-classes
electrical-calendar;True;https://github.com/electrical-calendar/electrical-calendar;https://github.com/gisce/electrical_calendar
django-datatables-view;True;https://github.com/django-datatables-view/django-datatables-view;
multiprocessing;True;https://github.com/multiprocessing/multiprocessing;
