ID;Package name;Clone dir;Commit hash;Release;Commit date;Release date;Time interval
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v6.0.0;2006-01-10;2016-06-05;3795
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v6.0.1;2006-01-10;2016-06-06;3796
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v6.0.2;2006-01-10;2016-06-23;3813
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v6.1.0;2006-01-10;2016-07-14;3834
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v6.1.1;2006-01-10;2016-07-16;3836
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v6.2.0;2006-01-10;2016-07-18;3838
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v6.2.1;2006-01-10;2016-07-24;3844
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v7.0.0;2006-01-10;2016-07-24;3844
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v7.1.0;2006-01-10;2016-07-25;3845
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.0.0;2006-01-10;2016-09-02;3882
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.0.1;2006-01-10;2016-09-03;3883
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.1.0;2006-01-10;2016-09-04;3884
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.1.1;2006-01-10;2016-09-27;3907
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.1.2;2006-01-10;2016-09-28;3908
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.1.3;2006-01-10;2016-12-16;3986
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.2.0;2006-01-10;2016-12-23;3993
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.3.0;2006-01-10;2016-12-24;3994
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.3.1;2006-01-10;2016-12-25;3995
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.4.0;2006-01-10;2016-12-26;3996
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.5.0;2006-01-10;2016-12-26;3996
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.6.0;2006-01-10;2016-12-27;3997
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.7.0;2006-01-10;2016-12-31;4001
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.8.0;2006-01-10;2017-01-09;4014
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.9.0;2006-01-10;2017-01-13;4018
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v8.9.1;2006-01-10;2017-01-16;4021
96;cherrypy;cherrypy;7e6187ee19a90ebe7f8597296bfa942cd1eb1864;v9.0.0;2006-01-10;2017-01-19;4024
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;2.1.8;2020-03-17;2020-07-15;118
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v;2020-03-17;2020-03-17;0
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.0.17;2020-03-17;2020-03-17;0
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.0.18;2020-03-17;2020-03-17;0
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.0.19;2020-03-17;2020-03-17;0
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.0.20;2020-03-17;2020-03-17;0
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.0.21;2020-03-17;2020-03-17;0
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.0.22;2020-03-17;2020-03-18;1
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.1.10;2020-03-17;2020-10-09;202
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.1.4;2020-03-17;2020-06-03;76
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.1.5;2020-03-17;2020-06-12;85
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.1.6;2020-03-17;2020-06-13;86
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.1.7;2020-03-17;2020-06-14;87
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.1.8;2020-03-17;2020-07-15;118
42;codecov;codecov-python;f2c93c7893847e50639416c1bc2e38cb375825d8;v2.1.9;2020-03-17;2020-08-20;153
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;2.1.8;2020-02-19;2020-07-15;146
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v;2020-02-19;2020-03-17;28
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.0.16;2020-02-19;2020-02-24;5
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.0.17;2020-02-19;2020-03-17;28
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.0.18;2020-02-19;2020-03-17;28
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.0.19;2020-02-19;2020-03-17;28
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.0.20;2020-02-19;2020-03-17;28
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.0.21;2020-02-19;2020-03-17;28
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.0.22;2020-02-19;2020-03-18;29
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.1.10;2020-02-19;2020-10-09;230
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.1.4;2020-02-19;2020-06-03;104
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.1.5;2020-02-19;2020-06-12;113
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.1.6;2020-02-19;2020-06-13;114
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.1.7;2020-02-19;2020-06-14;115
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.1.8;2020-02-19;2020-07-15;146
55;codecov;codecov-python;2a80aa434f74feb31242b6f213b75ce63ae97902;v2.1.9;2020-02-19;2020-08-20;181
112;colander;colander;98805557c10ab5ff3016ed09aa2d48c49b9df40b;1.7.0;2019-02-01;2019-02-01;0
112;colander;colander;98805557c10ab5ff3016ed09aa2d48c49b9df40b;1.8.0;2019-02-01;2020-08-05;549
112;colander;colander;98805557c10ab5ff3016ed09aa2d48c49b9df40b;1.8.1;2019-02-01;2020-08-06;550
112;colander;colander;98805557c10ab5ff3016ed09aa2d48c49b9df40b;1.8.2;2019-02-01;2020-08-07;551
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.100.0;2018-07-16;2019-10-09;448
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.100.0b0;2018-07-16;2019-10-03;442
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.100.0b1;2018-07-16;2019-10-05;444
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.100.0b2;2018-07-16;2019-10-07;446
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.100.0b3;2018-07-16;2019-10-08;447
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.100.1;2018-07-16;2019-10-10;449
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.100.2;2018-07-16;2019-10-12;451
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.100.3;2018-07-16;2019-10-21;460
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.101.0;2018-07-16;2019-10-30;469
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.101.0b0;2018-07-16;2019-10-23;462
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.101.0b1;2018-07-16;2019-10-24;463
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.101.0b2;2018-07-16;2019-10-25;464
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.101.0b3;2018-07-16;2019-10-28;467
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.101.0b4;2018-07-16;2019-10-29;468
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.101.1;2018-07-16;2019-10-31;470
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.101.2;2018-07-16;2019-11-01;470
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.101.3;2018-07-16;2019-11-05;474
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.102.0;2018-07-16;2019-11-20;489
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.102.0b0;2018-07-16;2019-11-13;482
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.102.0b1;2018-07-16;2019-11-14;483
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.102.0b2;2018-07-16;2019-11-18;487
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.102.0b3;2018-07-16;2019-11-20;489
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.102.1;2018-07-16;2019-11-21;490
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.102.2;2018-07-16;2019-11-24;493
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.102.3;2018-07-16;2019-11-30;499
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.103.0;2018-07-16;2019-12-11;510
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.103.0b0;2018-07-16;2019-12-04;503
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.103.0b1;2018-07-16;2019-12-10;509
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.103.1;2018-07-16;2019-12-18;517
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.103.2;2018-07-16;2019-12-19;518
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.103.3;2018-07-16;2019-12-20;519
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.103.4;2018-07-16;2019-12-22;521
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.103.5;2018-07-16;2019-12-28;527
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.103.6;2018-07-16;2020-01-06;540
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.104.0;2018-07-16;2020-01-15;549
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.104.0b0;2018-07-16;2020-01-08;542
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.104.0b1;2018-07-16;2020-01-10;544
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.104.0b2;2018-07-16;2020-01-10;544
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.104.0b3;2018-07-16;2020-01-11;545
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.104.0b4;2018-07-16;2020-01-11;545
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.104.0b5;2018-07-16;2020-01-14;548
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.104.1;2018-07-16;2020-01-16;550
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.104.2;2018-07-16;2020-01-17;551
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.104.3;2018-07-16;2020-01-21;555
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.0;2018-07-16;2020-02-05;569
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.0b0;2018-07-16;2020-01-29;563
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.0b1;2018-07-16;2020-01-30;564
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.0b2;2018-07-16;2020-01-31;565
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.0b3;2018-07-16;2020-01-31;565
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.0b4;2018-07-16;2020-02-01;565
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.0b5;2018-07-16;2020-02-02;566
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.0b6;2018-07-16;2020-02-02;566
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.0b7;2018-07-16;2020-02-04;568
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.1;2018-07-16;2020-02-05;569
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.2;2018-07-16;2020-02-06;570
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.3;2018-07-16;2020-02-10;574
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.4;2018-07-16;2020-02-14;578
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.105.5;2018-07-16;2020-02-17;581
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.0;2018-07-16;2020-02-26;590
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.0b0;2018-07-16;2020-02-19;583
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.0b1;2018-07-16;2020-02-20;584
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.0b2;2018-07-16;2020-02-21;585
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.0b3;2018-07-16;2020-02-21;585
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.0b4;2018-07-16;2020-02-24;588
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.0b5;2018-07-16;2020-02-25;589
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.1;2018-07-16;2020-02-27;591
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.2;2018-07-16;2020-02-28;592
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.3;2018-07-16;2020-03-02;596
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.4;2018-07-16;2020-03-02;596
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.5;2018-07-16;2020-03-03;597
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.106.6;2018-07-16;2020-03-10;604
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.0;2018-07-16;2020-03-18;612
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.0b0;2018-07-16;2020-03-11;605
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.0b1;2018-07-16;2020-03-12;606
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.0b2;2018-07-16;2020-03-13;607
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.0b3;2018-07-16;2020-03-13;607
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.0b4;2018-07-16;2020-03-15;609
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.0b5;2018-07-16;2020-03-16;610
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.0b6;2018-07-16;2020-03-16;610
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.0b7;2018-07-16;2020-03-17;611
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.0b8;2018-07-16;2020-03-17;611
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.1;2018-07-16;2020-03-18;612
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.2;2018-07-16;2020-03-19;613
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.3;2018-07-16;2020-03-20;614
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.4;2018-07-16;2020-03-21;615
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.5;2018-07-16;2020-03-21;615
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.6;2018-07-16;2020-03-24;618
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.107.7;2018-07-16;2020-03-25;619
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.0;2018-07-16;2020-04-08;632
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.0b0;2018-07-16;2020-04-01;625
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.0b1;2018-07-16;2020-04-02;626
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.0b2;2018-07-16;2020-04-03;627
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.0b3;2018-07-16;2020-04-04;628
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.0b4;2018-07-16;2020-04-06;630
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.0b5;2018-07-16;2020-04-06;630
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.0b6;2018-07-16;2020-04-07;631
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.1;2018-07-16;2020-04-08;632
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.2;2018-07-16;2020-04-09;633
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.3;2018-07-16;2020-04-10;634
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.4;2018-07-16;2020-04-13;637
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.5;2018-07-16;2020-04-15;639
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.6;2018-07-16;2020-04-16;640
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.7;2018-07-16;2020-04-21;645
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.8;2018-07-16;2020-04-22;646
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.108.9;2018-07-16;2020-04-24;648
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.0;2018-07-16;2020-04-29;653
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.0b0;2018-07-16;2020-04-22;646
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.0b1;2018-07-16;2020-04-23;647
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.0b2;2018-07-16;2020-04-24;648
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.0b3;2018-07-16;2020-04-25;649
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.0b4;2018-07-16;2020-04-27;651
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.0b5;2018-07-16;2020-04-28;652
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.1;2018-07-16;2020-04-30;654
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.2;2018-07-16;2020-05-01;655
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.3;2018-07-16;2020-05-02;656
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.4;2018-07-16;2020-05-04;658
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.5;2018-07-16;2020-05-06;660
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.109.6;2018-07-16;2020-05-07;661
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.0;2018-07-16;2020-05-20;674
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.0b0;2018-07-16;2020-05-13;667
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.0b1;2018-07-16;2020-05-14;668
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.0b2;2018-07-16;2020-05-15;669
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.0b3;2018-07-16;2020-05-16;670
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.0b4;2018-07-16;2020-05-18;672
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.0b5;2018-07-16;2020-05-19;673
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.1;2018-07-16;2020-05-21;675
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.2;2018-07-16;2020-05-24;678
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.3;2018-07-16;2020-05-26;680
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.4;2018-07-16;2020-05-28;682
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.5;2018-07-16;2020-06-05;689
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.6;2018-07-16;2020-06-08;692
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.110.7;2018-07-16;2020-06-09;693
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.111.0;2018-07-16;2020-06-10;694
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.111.0b0;2018-07-16;2020-06-03;687
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.111.0b1;2018-07-16;2020-06-04;688
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.111.0b2;2018-07-16;2020-06-05;689
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.111.0b3;2018-07-16;2020-06-07;691
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.111.0b4;2018-07-16;2020-06-08;692
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.111.0b5;2018-07-16;2020-06-09;693
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.111.1;2018-07-16;2020-06-11;695
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.111.2;2018-07-16;2020-06-13;697
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.111.3;2018-07-16;2020-06-15;699
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.111.4;2018-07-16;2020-06-17;701
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.112.0;2018-07-16;2020-07-01;715
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.112.0b0;2018-07-16;2020-06-24;708
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.112.0b1;2018-07-16;2020-06-26;710
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.112.0b2;2018-07-16;2020-06-26;710
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.112.0b3;2018-07-16;2020-06-30;714
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.112.0b4;2018-07-16;2020-06-30;714
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.112.1;2018-07-16;2020-07-02;716
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.112.2;2018-07-16;2020-07-03;717
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.112.3;2018-07-16;2020-07-06;720
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.112.4;2018-07-16;2020-07-08;722
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.112.5;2018-07-16;2020-07-13;727
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.113.0;2018-07-16;2020-07-22;736
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.113.0b0;2018-07-16;2020-07-15;729
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.113.0b1;2018-07-16;2020-07-17;731
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.113.0b2;2018-07-16;2020-07-18;732
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.113.0b3;2018-07-16;2020-07-20;734
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.113.1;2018-07-16;2020-07-24;738
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.113.2;2018-07-16;2020-07-28;742
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.113.3;2018-07-16;2020-08-01;745
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.114.0;2018-07-16;2020-08-12;756
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.114.0b0;2018-07-16;2020-08-05;749
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.114.0b1;2018-07-16;2020-08-06;750
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.114.0b2;2018-07-16;2020-08-07;751
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.114.0b3;2018-07-16;2020-08-09;753
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.114.0b4;2018-07-16;2020-08-10;754
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.114.1;2018-07-16;2020-08-15;759
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.114.2;2018-07-16;2020-08-17;761
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.114.3;2018-07-16;2020-08-20;764
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.114.4;2018-07-16;2020-08-26;770
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.115.0;2018-07-16;2020-09-17;791
140;homeassistant;core;0f12b37977766647dcc34a0189b37c7379b5f665;0.115.0b0;2018-07-16;2020-09-07;781
