2021-01-27 14:06:44,527 - 67 - INFO     $ 198. Redirection: metadata URL https://github.com/dlitz/pycrypto --> https://github.com/pycrypto/pycrypto $ <module>
2021-01-27 14:06:44,609 - 122 - INFO     $ 198. Accuracy changed from 33% to 66% $ <module>
2021-01-27 14:06:57,379 - 67 - INFO     $ 611. Redirection: metadata URL https://github.com/hypothesisworks/hypothesis-python --> https://github.com/hypothesisworks/hypothesis $ <module>
2021-01-27 14:06:57,784 - 122 - INFO     $ 611. Accuracy changed from 33% to 66% $ <module>
2021-01-27 14:07:09,731 - 176 - INFO     $ 1065. Redirection: pypi URL https://github.comgithub.com/knio/dominate --> https://github.com/knio/dominate $ <module>
2021-01-27 14:07:09,731 - 178 - INFO     $ 1065. Accuracy changed from 66% to 100% $ <module>
2021-01-27 14:07:23,139 - 67 - INFO     $ 1312. Redirection: metadata URL https://github.com/django/django-formtools --> https://github.com/jazzband/django-formtools $ <module>
2021-01-27 14:07:23,229 - 122 - INFO     $ 1312. Accuracy changed from 33% to 66% $ <module>
2021-01-27 14:07:23,901 - 67 - INFO     $ 1370. Redirection: metadata URL https://github.com/platformio/platformio --> https://github.com/platformio/platformio-core $ <module>
2021-01-27 14:07:24,424 - 122 - INFO     $ 1370. Accuracy changed from 33% to 66% $ <module>
2021-01-27 14:07:27,859 - 182 - INFO     $ 1403. Redirection: final URL https://github.com/yhat/ggplot --> https://github.com/yhat/ggpy $ <module>
2021-01-27 14:07:31,834 - 148 - INFO     $ 1560. Redirection: metadata URL https://github.com/tomerfiliba/rpyc --> https://github.com/tomerfiliba-org/rpyc $ <module>
2021-01-27 14:07:31,835 - 151 - INFO     $ 1560. Accuracy changed from 66% to 100% $ <module>
2021-01-27 14:07:39,493 - 67 - INFO     $ 1810. Redirection: metadata URL https://github.com/toastdriven/django-haystack --> https://github.com/django-haystack/django-haystack $ <module>
2021-01-27 14:07:39,586 - 122 - INFO     $ 1810. Accuracy changed from 33% to 66% $ <module>
2021-01-27 14:07:41,136 - 196 - INFO     $ 1834. Accuracy changed from 66% to 100% $ <module>
2021-01-27 14:07:41,136 - 210 - INFO     $ 1834. Redirection: final URL https://github.com/orsinium/textdistance --> https://github.com/life4/textdistance $ <module>
2021-01-27 14:07:41,136 - 218 - INFO     $ 1834. Old and final URLs are NO MORE DIFFERENT $ <module>
2021-01-27 14:07:46,223 - 148 - INFO     $ 1995. Redirection: metadata URL https://github.com/jupyter/jupyterhub --> https://github.com/jupyterhub/jupyterhub $ <module>
2021-01-27 14:07:46,223 - 151 - INFO     $ 1995. Accuracy changed from 66% to 100% $ <module>
2021-01-27 14:07:47,396 - 154 - INFO     $ 2004. Redirection: final URL https://github.com/django-debug-toolbar/django-debug-toolbar --> https://github.com/jazzband/django-debug-toolbar $ <module>
2021-01-27 14:07:51,861 - 87 - INFO     $ 2201. Redirection: metadata URL https://github.com/ipfs/py-ipfs-http-client --> https://github.com/ipfs-shipyard/py-ipfs-http-client $ <module>
2021-01-27 14:07:51,861 - 124 - INFO     $ 2201. Redirection: final URL https://github.com/ipfs/py-ipfs-http-client --> https://github.com/ipfs-shipyard/py-ipfs-http-client $ <module>
2021-01-27 14:07:52,554 - 204 - INFO     $ 2225. Redirection: ossgadget URL https://github.com/metamx/pydruid --> https://github.com/druid-io/pydruid $ <module>
2021-01-27 14:07:52,554 - 207 - INFO     $ 2225. Accuracy changed from 66% to 100% $ <module>
2021-01-27 14:08:04,531 - 182 - INFO     $ 2930. Redirection: final URL https://github.com/aio-libs/aiohttp_session --> https://github.com/aio-libs/aiohttp-session $ <module>
2021-01-27 14:08:15,309 - 87 - INFO     $ 3333. Redirection: metadata URL https://github.com/pypowervm/pypowervm --> https://github.com/powervm/pypowervm $ <module>
2021-01-27 14:08:15,309 - 124 - INFO     $ 3333. Redirection: final URL https://github.com/pypowervm/pypowervm --> https://github.com/powervm/pypowervm $ <module>
2021-01-27 14:08:19,076 - 77 - INFO     $ 3402. Redirection: metadata URL https://github.com/abeham/simsharp --> https://github.com/heal-research/simsharp $ <module>
2021-01-27 14:08:20,249 - 176 - INFO     $ 3417. Redirection: pypi URL https://github.com/wgbh/django-versatileimagefield --> https://github.com/respondcreate/django-versatileimagefield $ <module>
2021-01-27 14:08:20,250 - 178 - INFO     $ 3417. Accuracy changed from 66% to 100% $ <module>
2021-01-27 14:08:29,179 - 182 - INFO     $ 3668. Redirection: final URL https://github.com/kmike/dawg-python --> https://github.com/pytries/dawg-python $ <module>
2021-01-27 14:08:30,251 - 226 - INFO     $ 33% redirections: 12, 33% accuracy change: 5, 33% no more different: 0 $ <module>
2021-01-27 14:08:30,251 - 227 - INFO     $ 66% redirections: 10, 66% accuracy change (100%): 6, 66% no more different: 1 $ <module>


2021-01-23 18:00:43,205 - 175 - INFO     $ Total packages: 3708, Useless rows: 542 $ <module>
2021-01-23 18:00:43,205 - 176 - INFO     $ Metadata URLs: 3077, PyPI URLs: 2823, OSSGadget URLs: 3169, $ <module>
2021-01-23 18:00:43,205 - 177 - INFO     $ Different URLs: 586, Different useless URLs: 542 $ <module>
2021-01-23 18:00:43,205 - 178 - INFO     $ Different NOT EMPTY URLs: 116, Different NOT EMPTY useless URLs: 78 $ <module>
2021-01-23 18:00:43,205 - 179 - INFO     $ Accuracy 0%: 467, Accuracy 33%: 185, Accuracy 66%: 393, Accuracy 100%: 2663 $ <module>
2021-01-23 18:01:34,819 - 51 - INFO     $ Metadata 66% URLs: 335, PyPI 66% URLs: 64, OSSGadget 66% URLs: 387, $ <module>
2021-01-23 20:14:58,864 - 51 - INFO     $ Metadata NOT 66% URLs: 58, PyPI NOT 66% URLs: 329, OSSGadget NOT 66% URLs: 6, $ <module>
2021-01-23 20:21:41,683 - 51 - INFO     $ Metadata NOT (NOT EMPTY) 66% URLs: 9, PyPI NOT (NOT EMPTY) 66% URLs: 70, OSSGadget (NOT EMPTY) NOT 66% URLs: 5, $ <module>
2021-01-23 18:23:40,120 - 51 - INFO     $ Metadata 33% URLs: 70, PyPI 33% URLs: 26, OSSGadget 33% URLs: 122, $ <module>


2021-02-05 14:05:16,954 - 120 - INFO     $ Total packages: 3708, Useless rows: 542 $ <module>
2021-02-05 14:05:16,955 - 121 - INFO     $ Metadata URLs: 3077, PyPI URLs: 2823, OSSGadget URLs: 3177 $ <module>
2021-02-05 14:05:16,955 - 122 - INFO     $ Different URLs: 585, Different useless URLs: 542 $ <module>
2021-02-05 14:05:16,955 - 123 - INFO     $ Different NOT EMPTY URLs: 118, Different NOT EMPTY useless URLs: 78 $ <module>
2021-02-05 14:05:16,955 - 124 - INFO     $ Accuracy 0%: 467, Accuracy 33%: 180, Accuracy 66%: 392, Accuracy 100%: 2669 $ <module>
2021-02-05 14:05:16,955 - 125 - INFO     $ Metadata 66% URLs: 336, PyPI 66% URLs: 60, OSSGadget 66% URLs: 388 $ <module>
2021-02-05 14:05:16,955 - 126 - INFO     $ Metadata NOT 66% URLs: 56, PyPI NOT 66% URLs: 332, OSSGadget NOT 66% URLs: 4 $ <module>
2021-02-05 14:05:16,955 - 127 - INFO     $ Metadata NOT (NOT EMPTY) 66% URLs: 7, PyPI NOT (NOT EMPTY) 66% URLs: 69, OSSGadget NOT (NOT EMPTY) 66% URLs: 3 $ <module>
2021-02-05 14:05:16,956 - 128 - INFO     $ Metadata 33% URLs: 65, PyPI 33% URLs: 25, OSSGadget 33% URLs: 117 $ <module>
2021-02-05 14:05:16,956 - 129 - INFO     $ Metadata NOT 33% URLs: 4, PyPI NOT 33% URLs: 23, OSSGadget NOT 33% URLs: 0 $ <module>


2021-02-16 15:02:24,823 - 120 - INFO     $ Total packages: 4000, Useless rows: 542 $ <module>
2021-02-16 15:02:24,823 - 121 - INFO     $ Metadata URLs: 3355, PyPI URLs: 3114, OSSGadget URLs: 3466 $ <module>
2021-02-16 15:02:24,823 - 122 - INFO     $ Different URLs: 669, Different useless URLs: 542 $ <module>
2021-02-16 15:02:24,823 - 123 - INFO     $ Different NOT EMPTY URLs: 201, Different NOT EMPTY useless URLs: 78 $ <module>
2021-02-16 15:02:24,823 - 124 - INFO     $ Accuracy 0%: 468, Accuracy 33%: 189, Accuracy 66%: 452, Accuracy 100%: 2891 $ <module>
2021-02-16 15:02:24,823 - 125 - INFO     $ Metadata 66% URLs: 390, PyPI 66% URLs: 66, OSSGadget 66% URLs: 448 $ <module>
2021-02-16 15:02:24,823 - 126 - INFO     $ Metadata NOT 66% URLs: 62, PyPI NOT 66% URLs: 386, OSSGadget NOT 66% URLs: 4 $ <module>
2021-02-16 15:02:24,823 - 127 - INFO     $ Metadata NOT (NOT EMPTY) 66% URLs: 9, PyPI NOT (NOT EMPTY) 66% URLs: 123, OSSGadget NOT (NOT EMPTY) 66% URLs: 3 $ <module>
2021-02-16 15:02:24,823 - 128 - INFO     $ Metadata 33% URLs: 65, PyPI 33% URLs: 34, OSSGadget 33% URLs: 124 $ <module>
2021-02-16 15:02:24,823 - 129 - INFO     $ Metadata NOT 33% URLs: 4, PyPI NOT 33% URLs: 30, OSSGadget NOT 33% URLs: 0 $ <module>

2021-02-16 15:21:51,491 - 39 - INFO     $ ['service-identity', 'https://github.com/ambv/black', 'False', '', 'https://github.com/psf/black', 'https://github.com/pyca/service-identity', 'https://github.com/pyca/service-identity', '33%', 'True'] $ <module>
2021-02-16 15:21:51,491 - 39 - INFO     $ ['spacy', 'https://github.com/ambv/black', 'False', '', 'https://github.com/psf/black', 'https://github.com/explosion/spacy', 'https://github.com/explosion/spacy', '33%', 'True'] $ <module>
2021-02-16 15:21:51,493 - 39 - INFO     $ ['msal-extensions', 'https://github.com/azuread/microsoft-authentication-library-for-python', 'False', '', 'https://github.com/azuread/microsoft-authentication-library-for-python', 'https://github.com/azuread/microsoft-authentication-extensions-for-python', 'https://github.com/azuread/microsoft-authentication-extensions-for-python', '33%', 'True'] $ <module>

***2021-02-16 15:21:51,496 - 39 - INFO     $ ['github3-py', 'https://github.com/kennethreitz/requests', 'False', '', 'https://github.com/psf/requests', '', 'https://github.com/psf/requests', '33%', 'True'] $ <module>
(https://github.com/sigmavirus24/github3.py)

***2021-02-16 15:21:51,497 - 39 - INFO     $ ['chart-studio', 'https://github.com/plotly/plotly.py', 'False', '', 'https://github.com/plotly/plotly.py', 'https://github.com/plotly/ruby-api', 'https://github.com/plotly/ruby-api', '33%', 'True'] $ <module>
(https://github.com/plotly/plotly.py)

2021-02-16 15:21:51,499 - 39 - INFO     $ ['asyncssh', 'https://github.com/jedisct1/libsodium', 'False', '', 'https://github.com/jedisct1/libsodium', 'https://github.com/ronf/asyncssh', 'https://github.com/ronf/asyncssh', '33%', 'True'] $ <module>
2021-02-16 15:21:51,499 - 39 - INFO     $ ['oss2', 'https://github.com/kennethreitz/requests', 'False', '', 'https://github.com/psf/requests', 'https://github.com/aliyun/aliyun-oss-python-sdk', 'https://github.com/aliyun/aliyun-oss-python-sdk', '33%', 'True'] $ <module>

***2021-02-16 15:21:51,503 - 39 - INFO     $ ['ocspresponder', 'https://github.com/wbond/ocspbuilder', 'False', '', 'https://github.com/wbond/ocspbuilder', '', 'https://github.com/wbond/ocspbuilder', '33%', 'False'] $ <module>
(not found)

***2021-02-16 15:21:51,503 - 39 - INFO     $ ['hypercorn', 'https://github.com/python-hyper/h11', 'False', '', 'https://github.com/python-hyper/h11', 'https://github.com/python-hyper/hyper-h2', 'https://github.com/python-hyper/hyper-h2', '33%', 'True'] $ <module>
(not found, is't on GitLab: https://gitlab.com/pgjones/hypercorn/)


2021-02-16 17:52:09,893 - 67 - INFO     $ --------------------------------------------------------------------------------------------------------------------- $ <module>
2021-02-16 17:52:09,893 - 68 - INFO     $ Package name: google-auth, URL package name: google-auth-library-python $ <module>
2021-02-16 17:52:09,893 - 69 - INFO     $ Lev distance: 15, Similarity: Substring $ <module>
