Package name;Right URL;Useless;Old URL
pygal;https://github.com/pygal/pygal;True;
civis;https://github.com/civisanalytics/civis-python;False;
m2crypto;https://github.com/m2crypto/m2crypto;False;
parsley;https://github.com/parsley/parsley;True;
azureml-designer-serving;https://github.com/azureml-designer-serving/azureml-designer-serving;True;
deepmerge;https://github.com/deepmerge/deepmerge;True;https://github.com/toumorokoshi/deepmerge
apache-libcloud;https://github.com/apache/libcloud;False;
electrical-calendar;https://github.com/electrical-calendar/electrical-calendar;True;
compatibility-lib;https://github.com/googlecloudplatform/cloud-opensource-python;False;
django-celery;http://github.com/celery/django-celery;False;
osqp;https://github.com/oxfordcontrol/osqp-wheels;False;https://github.com/oxfordcontrol/osqp
testscenarios;https://github.com/testscenarios/testscenarios;True;
gremlinpython;https://github.com/gremlinpython/gremlinpython;True;
gsutil;https://github.com/gsutil/gsutil;True;https://github.com/GoogleCloudPlatform/gsutil
namedlist;https://github.com/namedlist/namedlist;True;
img2pdf;https://github.com/img2pdf/img2pdf;True;
tlslite;https://github.com/moxie0/convergence;False;
pyrepl;https://github.com/pyrepl/pyrepl;True;
pybtex;https://github.com/pybtex/pybtex;True;
datasketch;https://github.com/datasketch/datasketch;True;
httpie;https://github.com/jakubroztocil/httpie;False;https://github.com/httpie/httpie
antlr4-python2-runtime;https://github.com/antlr4-python2-runtime/antlr4-python2-runtime;True;
pytest-pep8;https://github.com/jcrocholl/pep8;False;
mandrill;https://github.com/mandrill/mandrill;True;
getch;https://github.com/getch/getch;True;
createsend;https://github.com/createsend/createsend;True;https://github.com/campaignmonitor/createsend-python
oset;https://github.com/oset/oset;True;
django-haystack;https://github.com/django-haystack/django-haystack;False;https://github.com/toastdriven/django-haystack
shiboken2;https://github.com/shiboken2/shiboken2;True;
logutils;https://github.com/logutils/logutils;True;
uritemplate-py;https://github.com/sigmavirus24/uritemplate;False;
fastcluster;https://github.com/dmuellner/fastcluster;False;
pyside2;https://github.com/pyside2/pyside2;True;
textdistance;https://github.com/life4/textdistance;False;https://github.com/orsinium/textdistance
nimbusml;https://github.com/microsoft/nimbusml;False;
python-heatclient;https://github.com/python-heatclient/python-heatclient;True;https://github.com/openstack/python-heatclient
lml;https://github.com/chfw/lml;False;https://github.com/python-lml/lml
peakutils;https://github.com/peakutils/peakutils;True;
futurist;https://github.com/futurist/futurist;True;
nose-cov;https://github.com/nose-cov/nose-cov;True;
json-delta;https://github.com/json-delta/json-delta;True;
wincertstore;https://github.com/wincertstore/wincertstore;True;
databricks-pypi;https://github.com/databricks-pypi/databricks-pypi;True;
testresources;https://github.com/testresources/testresources;False;
pycocotools;https://github.com/pycocotools/pycocotools;True;
pyaudio;https://github.com/pyaudio/pyaudio;True;
pprint;https://github.com/pprint/pprint;True;
reno;https://github.com/reno/reno;True;
pycontracts;https://github.com/andreacensi/contracts;False;
grpcio-health-checking;https://github.com/grpcio-health-checking/grpcio-health-checking;True;
python-designateclient;https://github.com/python-designateclient/python-designateclient;True;
pycli;https://github.com/pycli/pycli;True;
whoosh;https://github.com/whoosh/whoosh;True;
datadiff;https://github.com/datadiff/datadiff;True;
azureml-contrib-services;https://github.com/azureml-contrib-services/azureml-contrib-services;True;
colored;https://github.com/colored/colored;True;
cmarkgfm;https://github.com/jonparrott/cmarkgfm;False;https://github.com/theacodes/cmarkgfm
jupyterhub;https://github.com/jupyterhub/jupyterhub;False;https://github.com/jupyter/jupyterhub
flask-debugtoolbar;https://github.com/django-debug-toolbar/django-debug-toolbar;False;https://github.com/mgood/flask-debugtoolbar
pyspark-dist-explore;https://github.com/pyspark-dist-explore/pyspark-dist-explore;True;
oslo-messaging;https://github.com/oslo-messaging/oslo-messaging;True;
grpcio-status;https://github.com/grpcio-status/grpcio-status;True;
oslo-db;https://github.com/oslo-db/oslo-db;True;
testrepository;https://github.com/testrepository/testrepository;True;https://github.com/testing-cabal/testrepository
comet-ml;https://github.com/comet-ml/comet-ml;False;
comet-git-pure;https://github.com/comet-git-pure/comet-git-pure;True;
shade;https://github.com/shade/shade;True;
pyopengl;https://github.com/mcfletch/pyopengl;False;
eyed3;https://github.com/nicfit/eyed3;False;
grpcio-reflection;https://github.com/grpcio-reflection/grpcio-reflection;True;
concurrentloghandler;https://github.com/concurrentloghandler/concurrentloghandler;True;
oslo-service;https://github.com/oslo-service/oslo-service;True;
oslo-policy;https://github.com/oslo-policy/oslo-policy;True;
meson;https://github.com/meson/meson;True;https://github.com/mesonbuild/meson
pysmb;https://github.com/pysmb/pysmb;True;https://github.com/miketeo/pysmb
gdata;https://github.com/gdata/gdata;True;
urlopen;https://github.com/urlopen/urlopen;True;
nose-xunitmp;https://github.com/nose-xunitmp/nose-xunitmp;True;
homeassistant;https://github.com/home-assistant/core;False;
oslo-middleware;https://github.com/oslo-middleware/oslo-middleware;True;
pylama;https://github.com/klen/pylama;False;
scikit-surprise;https://github.com/NicolasHug/Surprise;False;
intelhex;https://github.com/bialix/intelhex;False;https://github.com/python-intelhex/intelhex
dbutils;https://github.com/dbutils/dbutils;True;https://github.com/WebwareForPython/DBUtils
tf-nightly;https://github.com/tensorflow/tensorflow;False;
dohq-artifactory;https://github.com/devopshq/artifactory;False;
pyrogram;https://github.com/pyrogram/pyrogram;False;
spark-nlp;https://github.com/spark-nlp/spark-nlp;True;
wxpython;https://github.com/wxwidgets/phoenix;False;
p4python;https://github.com/p4python/p4python;True;
databricks;https://github.com/databricks/databricks;True;
uwsgitop;https://github.com/uwsgitop/uwsgitop;True;
django-tinymce;https://github.com/aljosa/django-tinymce;False;https://github.com/jazzband/django-tinymce
deap;https://github.com/deap/deap;False;
databricks-connect;https://github.com/databricks-connect/databricks-connect;True;
aliyun-python-sdk-kms;https://github.com/aliyun-python-sdk-kms/aliyun-python-sdk-kms;True;
stemming;https://github.com/stemming/stemming;True;
patool;https://github.com/patool/patool;True;https://github.com/wummel/patool
django-configurations;https://github.com/django-configurations/django-configurations;True;https://github.com/jazzband/django-configurations
osprofiler;https://github.com/osprofiler/osprofiler;True;
pyarabic;http://github.com/linuxscout/pyarabic;False;
oslo-cache;https://github.com/oslo-cache/oslo-cache;True;
willow;https://github.com/willow/willow;True;
keystonemiddleware;https://github.com/openstack/keystone;False;https://github.com/openstack/keystonemiddleware
ipfshttpclient;https://github.com/ipfs/py-ipfs-http-client;False;
python-ironicclient;https://github.com/python-ironicclient/python-ironicclient;True;
pyramid-tm;https://github.com/pylons/pyramid_tm;False;
param;https://github.com/param/param;True;https://github.com/holoviz/param
logilab-common;https://github.com/logilab-common/logilab-common;True;
html;https://github.com/html/html;True;
imagecodecs;https://github.com/scossu/imagecodecs;False;https://github.com/Czaki/imagecodecs
bindep;https://github.com/bindep/bindep;True;
redlock-py;https://github.com/SPSCommerce/identity-service;True;
pysolar;https://github.com/pysolar/pysolar;True;https://github.com/pingswept/pysolar
aiokafka;https://github.com/aiokafka/aiokafka;True;https://github.com/aio-libs/aiokafka
ovs;https://github.com/ovs/ovs;True;https://github.com/openvswitch/ovs
jsbeautifier;https://github.com/jsbeautifier/jsbeautifier;True;
monthdelta;https://github.com/monthdelta/monthdelta;True;
pycadf;https://github.com/pycadf/pycadf;True;
pygraphviz;https://github.com/pygraphviz/pygraphviz;False;
web-py;https://github.com/webpy/webpy;False;
waiting;https://github.com/waiting/waiting;True;
robotframework-pabot;https://github.com/robotframework-pabot/robotframework-pabot;True;
websocket;https://github.com/websocket/websocket;False;
shippo;https://github.com/shippo/shippo;True;
petname;https://github.com/petname/petname;False;
repoze-who;https://github.com/repoze/repoze.who;False;
python-barbicanclient;https://github.com/openstack/barbican;False;
junitxml;https://github.com/junitxml/junitxml;True;
