Package name;Right URL;Useless;Old URL
phoenixdb;https://github.com/phoenixdb/phoenixdb;True;
hpack;https://github.com/python-hyper/hpack;False;https://github.com/python-hyper/hpack
ordered-set;https://github.com/LuminosoInsight/ordered-set;False;https://github.com/LuminosoInsight/ordered-set
pathos;https://github.com/uqfoundation/pathos;False;https://github.com/uqfoundation/pathos
h2;https://github.com/python-hyper/hyper-h2;False;https://github.com/python-hyper/hyper-h2
pystache;http://github.com/defunkt/pystache;False;http://github.com/defunkt/pystache
hyperframe;https://github.com/python-hyper/hyperframe;False;https://github.com/python-hyper/hyperframe
django-debug-toolbar;https://github.com/jazzband/django-debug-toolbar;False;https://github.com/jazzband/django-debug-toolbar
parse;https://github.com/r1chardj0n3s/parse;False;https://github.com/r1chardj0n3s/parse
pyxdg;https://github.com/pyxdg/pyxdg;True;https://github.com/takluyver/pyxdg
progressbar2;https://github.com/WoLpH/python-progressbar;False;https://github.com/WoLpH/python-progressbar
tomlkit;https://github.com/sdispater/tomlkit;False;https://github.com/sdispater/tomlkit
supervisor;https://github.com/Supervisor/supervisor;False;https://github.com/Supervisor/supervisor
pox;https://github.com/uqfoundation/pox;False;https://github.com/uqfoundation/pox
pycountry;https://github.com/flyingcircusio/pycountry;False;https://github.com/flyingcircusio/pycountry
backports-tempfile;https://github.com/pjdelport/backports.tempfile;False;https://github.com/pjdelport/backports.tempfile
linecache2;https://github.com/testing-cabal/linecache2;False;https://github.com/testing-cabal/linecache2
python-utils;https://github.com/WoLpH/python-utils;False;https://github.com/WoLpH/python-utils
ldap3;https://github.com/cannatag/ldap3;False;https://github.com/cannatag/ldap3
itypes;http://github.com/PavanTatikonda/itypes;False;http://github.com/PavanTatikonda/itypes
coreapi;https://github.com/core-api/python-client;False;https://github.com/core-api/python-client
google-cloud-firestore;https://github.com/googleapis/python-firestore;False;https://github.com/googleapis/python-firestore
pypdf2;https://github.com/pypdf2/pypdf2;True;
xlwt;https://github.com/xlwt/xlwt;True;https://github.com/python-excel/xlwt
lunardate;https://github.com/lidaobing/python-lunardate;False;https://github.com/lidaobing/python-lunardate
coreschema;https://github.com/core-api/python-coreschema;False;https://github.com/core-api/python-coreschema
pytest-metadata;https://github.com/pytest-dev/pytest-metadata;False;https://github.com/pytest-dev/pytest-metadata
pytest-html;https://github.com/pytest-dev/pytest-html;False;https://github.com/pytest-dev/pytest-html
pystan;https://github.com/stan-dev/pystan;False;https://github.com/stan-dev/pystan
semver;https://github.com/python-semver/python-semver;False;https://github.com/python-semver/python-semver
traceback2;https://github.com/testing-cabal/traceback2;False;https://github.com/testing-cabal/traceback2
unittest2;https://github.com/unittest2/unittest2;True;
pyperclip;https://github.com/asweigart/pyperclip;False;https://github.com/asweigart/pyperclip
pygobject;https://github.com/pygobject/pygobject;True;
redis-py-cluster;http://github.com/grokzen/redis-py-cluster;False;http://github.com/grokzen/redis-py-cluster
inflect;https://github.com/jazzband/inflect;False;https://github.com/jaraco/inflect
opentracing;https://github.com/opentracing/opentracing-python;False;https://github.com/opentracing/opentracing-python
azure-cli;https://github.com/Azure/azure-cli;False;https://github.com/Azure/azure-cli
expiringdict;https://github.com/expiringdict/expiringdict;True;
click-plugins;https://github.com/click-contrib/click-plugins;False;https://github.com/click-contrib/click-plugins
pygsheets;https://github.com/nithinmurali/pygsheets;False;https://github.com/nithinmurali/pygsheets
confluent-kafka;https://github.com/confluentinc/confluent-kafka-python;False;https://github.com/confluentinc/confluent-kafka-python
reportlab;https://github.com/reportlab/reportlab;True;
grpcio-gcp;https://github.com/grpcio-gcp/grpcio-gcp;True;
dicttoxml;https://github.com/quandyfactory/dicttoxml;False;https://github.com/quandyfactory/dicttoxml
sasl;http://github.com/cloudera/python-sasl;False;http://github.com/cloudera/python-sasl
distributed;https://github.com/dask/distributed;False;https://github.com/dask/distributed
dateparser;https://github.com/scrapinghub/dateparser;False;https://github.com/scrapinghub/dateparser
mmh3;http://github.com/hajimes/mmh3;False;
sympy;https://github.com/sympy/sympy;False;https://github.com/sympy/sympy
w3lib;https://github.com/scrapy/w3lib;False;https://github.com/scrapy/w3lib
apscheduler;https://github.com/agronholm/apscheduler;False;https://github.com/agronholm/apscheduler
twilio;https://github.com/twilio/twilio-python;False;https://github.com/twilio/twilio-python
feedparser;https://github.com/kurtmckee/feedparser;False;https://github.com/kurtmckee/feedparser
pydantic;https://github.com/samuelcolvin/pydantic;False;https://github.com/samuelcolvin/pydantic
fire;https://github.com/google/python-fire;False;https://github.com/google/python-fire
django-redis;https://github.com/jazzband/django-redis;False;https://github.com/jazzband/django-redis
gym;https://github.com/openai/gym;False;https://github.com/openai/gym
hypothesis;https://github.com/hypothesisworks/hypothesis;False;https://github.com/HypothesisWorks/hypothesis-python
apispec;https://github.com/marshmallow-code/apispec;False;https://github.com/marshmallow-code/apispec
aspy-yaml;https://github.com/asottile/aspy.yaml;False;https://github.com/asottile/aspy.yaml
whitenoise;https://github.com/evansd/whitenoise;False;https://github.com/evansd/whitenoise
cligj;https://github.com/mapbox/cligj;False;https://github.com/mapbox/cligj
eventlet;https://github.com/eventlet/eventlet;False;https://github.com/eventlet/eventlet
rx;https://github.com/ReactiveX/RxPY;False;https://github.com/ReactiveX/rxjs
glob2;https://github.com/miracle2k/python-glob2;False;http://github.com/miracle2k/python-glob2
uptime;https://github.com/Cairnarvon/uptime;False;https://github.com/Cairnarvon/uptime
marshmallow-sqlalchemy;https://github.com/marshmallow-code/marshmallow-sqlalchemy;False;https://github.com/marshmallow-code/marshmallow-sqlalchemy
tensorboard-plugin-wit;https://github.com/tensorboard-plugin-wit/tensorboard-plugin-wit;True;
azure-kusto-data;https://github.com/Azure/azure-kusto-python;False;https://github.com/Azure/azure-kusto-python
parameterized;https://github.com/wolever/parameterized;False;https://github.com/wolever/parameterized
strict-rfc3339;https://github.com/strict-rfc3339/strict-rfc3339;True;
heapdict;https://github.com/heapdict/heapdict;True;https://github.com/DanielStutzbach/heapdict
flask-admin;https://github.com/flask-admin/flask-admin;False;https://github.com/flask-admin/flask-admin
tensorflow-gpu;https://github.com/tensorflow-gpu/tensorflow-gpu;True;
repoze-lru;https://github.com/repoze-lru/repoze-lru;True;
flask-migrate;https://github.com/miguelgrinberg/flask-migrate;False;http://github.com/miguelgrinberg/flask-migrate
antlr4-python3-runtime;https://github.com/antlr4-python3-runtime/antlr4-python3-runtime;True;
astunparse;https://github.com/simonpercivall/astunparse;False;https://github.com/simonpercivall/astunparse
ratelimit;https://github.com/tomasbasham/ratelimit;False;https://github.com/tomasbasham/ratelimit
convertdate;https://github.com/fitnr/convertdate;False;https://github.com/fitnr/convertdate
fiona;http://github.com/Toblerity/Fiona;False;http://github.com/Toblerity/Fiona
marshmallow-enum;https://github.com/marshmallow-enum/marshmallow-enum;True;
zict;https://github.com/zict/zict;True;
yapf;https://github.com/google/yapf;False;https://github.com/google/yapf
slacker;https://github.com/os/slacker;False;http://github.com/os/slacker
thrift-sasl;https://github.com/cloudera/thrift_sasl;False;https://github.com/cloudera/thrift_sasl
python-consul;https://github.com/cablehead/python-consul;False;https://github.com/cablehead/python-consul
flask-caching;https://github.com/sh4nks/flask-caching;False;https://github.com/sh4nks/flask-caching
poetry;https://github.com/python-poetry/poetry;False;https://github.com/python-poetry/poetry
google-cloud-vision;https://github.com/googleapis/python-vision;False;https://github.com/googleapis/python-vision
python-mimeparse;https://github.com/dbtsai/python-mimeparse;False;https://github.com/dbtsai/python-mimeparse
stringcase;https://github.com/okunishinishi/python-stringcase;False;https://github.com/okunishinishi/python-stringcase
josepy;https://github.com/certbot/josepy;False;https://github.com/certbot/josepy
html2text;https://github.com/alir3z4/html2text;False;https://github.com/Alir3z4/html2text
binaryornot;https://github.com/audreyr/binaryornot;False;https://github.com/audreyr/binaryornot
flask-babel;http://github.com/python-babel/flask-babel;False;http://github.com/python-babel/flask-babel
zope-component;https://github.com/zopefoundation/zope.component;False;https://github.com/zopefoundation/zope.component
shap;http://github.com/slundberg/shap;False;http://github.com/slundberg/shap
acme;https://github.com/letsencrypt/letsencrypt;False;https://github.com/letsencrypt/letsencrypt
msal;https://github.com/AzureAD/microsoft-authentication-library-for-python;False;https://github.com/AzureAD/microsoft-authentication-library-for-python
deprecation;https://github.com/briancurtin/deprecation;False;https://github.com/briancurtin/deprecation
cleo;https://github.com/sdispater/cleo;False;https://github.com/sdispater/cleo
cookiecutter;https://github.com/cookiecutter/cookiecutter;False;https://github.com/cookiecutter/cookiecutter
requests-futures;https://github.com/ross/requests-futures;False;https://github.com/ross/requests-futures
blobfile;https://github.com/christopher-hesse/blobfile;False;https://github.com/christopher-hesse/blobfile
pastel;https://github.com/sdispater/pastel;False;https://github.com/sdispater/pastel
poyo;https://github.com/hackebrot/poyo;False;https://github.com/hackebrot/poyo
fakeredis;https://github.com/jamesls/fakeredis;False;https://github.com/jamesls/fakeredis
python-jenkins;https://github.com/python-jenkins/python-jenkins;True;
filemagic;https://github.com/aliles/filemagic;False;https://github.com/aliles/filemagic
pylev;http://github.com/toastdriven/pylev;False;http://github.com/toastdriven/pylev
mysql-connector;https://github.com/mysql-connector/mysql-connector;True;
brotli;https://github.com/google/brotli;False;https://github.com/google/brotli
torchvision;https://github.com/pytorch/vision;False;https://github.com/pytorch/vision
setuptools-git;https://github.com/msabramo/setuptools-git;False;https://github.com/msabramo/setuptools-git
jinja2-time;https://github.com/hackebrot/jinja2-time;False;https://github.com/hackebrot/jinja2-time
bandit;https://github.com/PyCQA/bandit;False;https://github.com/PyCQA/bandit
sentencepiece;https://github.com/google/sentencepiece;False;https://github.com/google/sentencepiece
fbprophet;https://github.com/facebook/prophet;False;
findspark;https://github.com/minrk/findspark;False;https://github.com/minrk/findspark
koalas;https://github.com/databricks/koalas;False;https://github.com/databricks/koalas
sshpubkeys;https://github.com/ojarva/python-sshpubkeys;False;https://github.com/ojarva/python-sshpubkeys
cachy;https://github.com/sdispater/cachy;False;https://github.com/sdispater/cachy
geojson;https://github.com/jazzband/geojson;False;https://github.com/jazzband/geojson
zope-proxy;http://github.com/zopefoundation/zope.proxy;False;http://github.com/zopefoundation/zope.proxy
zope-hookable;http://github.com/zopefoundation/zope.hookable;False;http://github.com/zopefoundation/zope.hookable
uamqp;https://github.com/Azure/azure-uamqp-python;False;https://github.com/Azure/azure-uamqp-python
mysql-python;https://github.com/farcepest/MySQLdb1;False;https://github.com/farcepest/MySQLdb1
multipledispatch;https://github.com/mrocklin/multipledispatch;False;http://github.com/mrocklin/multipledispatch
qds-sdk;https://github.com/qubole/qds-sdk-py;False;https://github.com/qubole/qds-sdk-py
hyperopt;https://github.com/hyperopt/hyperopt;False;
zope-deferredimport;http://github.com/zopefoundation/zope.deferredimport;False;http://github.com/zopefoundation/zope.deferredimport
whichcraft;https://github.com/pydanny/whichcraft;False;https://github.com/pydanny/whichcraft
multi-key-dict;https://github.com/formiaczek/multi_key_dict;False;https://github.com/formiaczek/multi_key_dict
tftpy;http://github.com/msoulier/tftpy;False;http://github.com/msoulier/tftpy
suds-jurko;https://github.com/suds-jurko/suds-jurko;True;
jellyfish;http://github.com/jamesturk/jellyfish;False;http://github.com/jamesturk/jellyfish
python-memcached;https://github.com/linsomniac/python-memcached;False;https://github.com/linsomniac/python-memcached
jaraco-functools;https://github.com/jaraco/jaraco.functools;False;https://github.com/jaraco/jaraco.functools
intel-openmp;https://github.com/intel-openmp/intel-openmp;True;
mkl;https://github.com/mkl/mkl;True;
azureml-core;https://github.com/azureml-core/azureml-core;True;
pyvcf;https://github.com/jamescasbon/PyVCF;False;https://github.com/jamescasbon/PyVCF
google-cloud-kms;https://github.com/googleapis/python-kms;False;https://github.com/googleapis/python-kms
kazoo;https://github.com/python-zk/kazoo;False;https://github.com/python-zk/kazoo
catkin-pkg;https://github.com/catkin-pkg/catkin-pkg;True;
cheroot;https://github.com/cherrypy/cheroot;False;https://github.com/cherrypy/cheroot
cognite-model-hosting;https://github.com/cognite-model-hosting/cognite-model-hosting;True;
python-snappy;http://github.com/andrix/python-snappy;False;http://github.com/andrix/python-snappy
pg8000;https://github.com/tlocke/pg8000;False;https://github.com/tlocke/pg8000
emoji;https://github.com/carpedm20/emoji;False;https://github.com/carpedm20/emoji
dj-database-url;https://github.com/kennethreitz/dj-database-url;False;https://github.com/kennethreitz/dj-database-url
knack;https://github.com/microsoft/knack;False;https://github.com/microsoft/knack
geopandas;https://github.com/geopandas/geopandas;False;https://github.com/geopandas/geopandas
python-crontab;https://github.com/python-crontab/python-crontab;True;
pycares;http://github.com/saghul/pycares;False;http://github.com/saghul/pycares
python-augeas;https://github.com/python-augeas/python-augeas;True;
cherrypy;https://github.com/cherrypy/cherrypy;False;https://github.com/cherrypy/cherrypy
py-bcrypt;https://github.com/py-bcrypt/py-bcrypt;True;
validators;https://github.com/kvesteri/validators;False;https://github.com/kvesteri/validators
cattrs;https://github.com/Tinche/cattrs;False;https://github.com/Tinche/cattrs
pytest-asyncio;https://github.com/pytest-dev/pytest-asyncio;False;https://github.com/pytest-dev/pytest-asyncio
sniffio;https://github.com/python-trio/sniffio;False;https://github.com/python-trio/sniffio
parsel;https://github.com/scrapy/parsel;False;https://github.com/scrapy/parsel
prison;https://github.com/betodealmeida/python-rison;False;https://github.com/betodealmeida/python-rison
flower;https://github.com/mher/flower;False;https://github.com/mher/flower
pymeeus;https://github.com/architest/pymeeus;False;https://github.com/architest/pymeeus
django-appconf;https://github.com/django-compressor/django-appconf;False;https://github.com/django-compressor/django-appconf
ephem;https://github.com/brandon-rhodes/pyephem;False;https://github.com/brandon-rhodes/pyephem
tinycss2;https://github.com/Kozea/tinycss2;False;https://github.com/Kozea/tinycss2
ml-metadata;https://github.com/google/ml-metadata;False;https://github.com/google/ml-metadata
oslo-i18n;https://github.com/oslo-i18n/oslo-i18n;True;
webtest;https://github.com/webtest/webtest;True;
haversine;https://github.com/mapado/haversine;False;https://github.com/mapado/haversine
apache-airflow;https://github.com/apache/airflow;False;
cliff;https://github.com/openstack/cliff;False;https://github.com/openstack/cliff
debtcollector;https://github.com/debtcollector/debtcollector;True;
queuelib;https://github.com/scrapy/queuelib;False;https://github.com/scrapy/queuelib
pydispatcher;https://github.com/pydispatcher/pydispatcher;True;
jsonpath-rw;https://github.com/kennknowles/python-jsonpath-rw;False;https://github.com/kennknowles/python-jsonpath-rw
imbalanced-learn;https://github.com/scikit-learn-contrib/imbalanced-learn;False;https://github.com/scikit-learn-contrib/imbalanced-learn
hstspreload;https://github.com/sethmlarson/hstspreload;False;https://github.com/sethmlarson/hstspreload
flask-jwt-extended;https://github.com/vimalloc/flask-jwt-extended;False;https://github.com/vimalloc/flask-jwt-extended
basictracer;https://github.com/opentracing/basictracer-python;False;https://github.com/opentracing/basictracer-python
async-generator;https://github.com/python-trio/async_generator;False;https://github.com/python-trio/async_generator
httpx;https://github.com/encode/httpx;False;https://github.com/encode/httpx
jsmin;https://github.com/tikitu/jsmin;False;https://github.com/tikitu/jsmin
mpmath;https://github.com/mpmath/mpmath;True;
anyjson;https://github.com/ask/carrot;False;
tempora;https://github.com/jaraco/tempora;False;https://github.com/jaraco/tempora
google-cloud-error-reporting;https://github.com/googleapis/python-error-reporting;False;https://github.com/googleapis/python-error-reporting
altgraph;https://github.com/ronaldoussoren/altgraph;False;https://github.com/ronaldoussoren/altgraph
googledatastore;https://github.com/GoogleCloudPlatform/google-cloud-datastore;False;https://github.com/GoogleCloudPlatform/google-cloud-datastore
plumbum;https://github.com/conda-forge/plumbum-feedstock;False;https://github.com/conda-forge/plumbum-feedstock
olefile;https://github.com/decalage2/olefile;False;https://github.com/decalage2/olefile
pypiwin32;https://github.com/pypiwin32/pypiwin32;True;
backports-csv;https://github.com/ryanhiebert/backports.csv;False;https://github.com/ryanhiebert/backports.csv
testfixtures;https://github.com/Simplistix/testfixtures;False;https://github.com/Simplistix/testfixtures
pulp;https://github.com/coin-or/pulp;False;https://github.com/coin-or/pulp
cairocffi;https://github.com/Kozea/cairocffi;False;https://github.com/Kozea/cairocffi
utm;https://github.com/Turbo87/utm;False;https://github.com/Turbo87/utm
rospkg;https://github.com/rospkg/rospkg;True;https://github.com/ros-infrastructure/rospkg
cmd2;https://github.com/python-cmd2/cmd2;False;https://github.com/python-cmd2/cmd2
portend;https://github.com/jaraco/portend;False;https://github.com/jaraco/portend
flask-swagger;https://github.com/gangverk/flask-swagger;False;https://github.com/gangverk/flask-swagger
terminaltables;https://github.com/Robpol86/terminaltables;False;https://github.com/Robpol86/terminaltables
scrapy;https://github.com/scrapy/scrapy;False;https://github.com/scrapy/scrapy
oslo-utils;https://github.com/oslo-utils/oslo-utils;True;
s2sphere;https://github.com/sidewalklabs/s2sphere;False;https://github.com/sidewalklabs/s2sphere
junit-xml;https://github.com/kyrus/python-junit-xml;False;https://github.com/kyrus/python-junit-xml
commonmark;https://github.com/rtfd/commonmark.py;False;https://github.com/rtfd/commonmark.py
parse-type;https://github.com/jenisys/parse_type;False;https://github.com/jenisys/parse_type
oslo-config;https://github.com/oslo-config/oslo-config;True;
bitarray;https://github.com/ilanschnell/bitarray;False;https://github.com/ilanschnell/bitarray
aiodns;http://github.com/saghul/aiodns;False;http://github.com/saghul/aiodns
pylint-plugin-utils;https://github.com/landscapeio/pylint-plugin-utils;False;https://github.com/landscapeio/pylint-plugin-utils
ntlm-auth;https://github.com/jborean93/ntlm-auth;False;https://github.com/jborean93/ntlm-auth
tensorflow-hub;https://github.com/tensorflow/hub;False;https://github.com/tensorflow/hub
ruamel-ordereddict;https://github.com/ruamel-ordereddict/ruamel-ordereddict;True;
datashape;https://github.com/datashape/datashape;True;
flake8-polyfill;https://github.com/flake8-polyfill/flake8-polyfill;True;
cairosvg;https://github.com/kozea/cairosvg;False;https://github.com/Kozea/CairoSVG
flask-restplus;https://github.com/noirbizarre/flask-restplus;False;https://github.com/noirbizarre/flask-restplus
dogpile-cache;https://github.com/sqlalchemy/dogpile.cache;False;https://github.com/sqlalchemy/dogpile.cache
zc-lockfile;https://github.com/zopefoundation/zc.lockfile;False;https://github.com/zopefoundation/zc.lockfile
boltons;https://github.com/mahmoud/boltons;False;https://github.com/mahmoud/boltons
clikit;https://github.com/sdispater/clikit;False;https://github.com/sdispater/clikit
pynamodb;https://github.com/pynamodb/pynamodb;False;https://github.com/pynamodb/PynamoDB
qrcode;https://github.com/lincolnloop/python-qrcode;False;https://github.com/lincolnloop/python-qrcode
graphene;https://github.com/graphql-python/graphene;False;https://github.com/graphql-python/graphene
fastparquet;https://github.com/dask/fastparquet;False;https://github.com/dask/fastparquet
unittest-xml-reporting;https://github.com/xmlrunner/unittest-xml-reporting;False;https://github.com/xmlrunner/unittest-xml-reporting
tdigest;https://github.com/CamDavidsonPilon/tdigest;False;https://github.com/CamDavidsonPilon/tdigest
oslo-serialization;https://github.com/oslo-serialization/oslo-serialization;True;
paho-mqtt;https://github.com/eclipse/paho;True;
wandb;https://github.com/wandb/client;False;https://github.com/wandb/client
accumulation-tree;https://github.com/tkluck/accumulation_tree;False;https://github.com/tkluck/accumulation_tree
pyudorandom;https://github.com/pyudorandom/pyudorandom;True;
google-cloud-translate;https://github.com/googleapis/python-translate;False;https://github.com/googleapis/python-translate
pypika;https://github.com/kayak/pypika;False;https://github.com/kayak/pypika
ciso8601;https://github.com/closeio/ciso8601;False;https://github.com/closeio/ciso8601
google-cloud-videointelligence;https://github.com/googleapis/python-videointelligence;False;https://github.com/googleapis/python-videointelligence
flask-bcrypt;https://github.com/maxcountryman/flask-bcrypt;False;https://github.com/maxcountryman/flask-bcrypt
flask-openid;https://github.com/mitsuhiko/flask-openid;False;http://github.com/mitsuhiko/flask-openid
sortedcollections;https://github.com/grantjenks/python-sortedcollections;False;https://github.com/grantjenks/python-sortedcollections
catalogue;https://github.com/explosion/catalogue;False;https://github.com/explosion/catalogue
cfn-flip;https://github.com/awslabs/aws-cfn-template-flip;False;https://github.com/awslabs/aws-cfn-template-flip
statistics;https://github.com/digitalemagine/py-statistics;False;
pycalverter;https://github.com/pycalverter/pycalverter;True;
python-swiftclient;https://github.com/openstack/swift;False;
sshtunnel;https://github.com/pahaz/sshtunnel;False;https://github.com/pahaz/sshtunnel
recommonmark;https://github.com/rtfd/recommonmark;False;https://github.com/rtfd/recommonmark
tablib;https://github.com/jazzband/tablib;False;https://github.com/jazzband/tablib
aioopenssl;https://github.com/horazont/aioopenssl;False;https://github.com/horazont/aioopenssl
pyphen;https://github.com/Kozea/Pyphen;False;https://github.com/Kozea/Pyphen
pytest-rerunfailures;https://github.com/pytest-dev/pytest-rerunfailures;False;https://github.com/pytest-dev/pytest-rerunfailures
aiosasl;https://github.com/horazont/aiosasl;False;https://github.com/horazont/aiosasl
aioconsole;https://github.com/vxgmichel/aioconsole;False;https://github.com/vxgmichel/aioconsole
graphql-relay;https://github.com/graphql-python/graphql-relay-py;False;https://github.com/graphql-python/graphql-relay-py
fonttools;http://github.com/fonttools/fonttools;False;http://github.com/fonttools/fonttools
